Date,Province/State,Confirmed,Deaths,Recovered
2020-01-31 19:00:00,Yunnan,83.0,0.0,1.0
2020-01-31 19:00:00,Zhejiang,537.0,0.0,14.0
2020-02-01 23:00:00,Anhui,340.0,0.0,5.0
2020-02-01 23:00:00,Beijing,183.0,1.0,9.0
2020-02-01 23:00:00,Chongqing,262.0,1.0,3.0
2020-02-01 23:00:00,Fujian,159.0,0.0,0.0
2020-02-01 23:00:00,Gansu,40.0,0.0,0.0
2020-02-01 23:00:00,Guangdong,604.0,0.0,14.0
2020-02-01 23:00:00,Guangxi,111.0,0.0,2.0
2020-02-01 23:00:00,Guizhou,38.0,0.0,2.0
2020-02-01 23:00:00,Hainan,63.0,1.0,1.0
2020-02-01 23:00:00,Hebei,104.0,1.0,3.0
2020-02-01 23:00:00,Heilongjiang,95.0,2.0,2.0
2020-02-01 23:00:00,Henan,493.0,2.0,4.0
2020-02-01 23:00:00,Hong Kong,0.0,0.0,0.0
2020-02-01 23:00:00,Hubei,9074.0,294.0,215.0
2020-02-01 23:00:00,Hunan,463.0,0.0,8.0
2020-02-01 23:00:00,Inner Mongolia,27.0,0.0,1.0
2020-02-01 23:00:00,Jiangsu,236.0,0.0,6.0
2020-02-01 23:00:00,Jiangxi,333.0,0.0,10.0
2020-02-01 23:00:00,Jilin,23.0,0.0,1.0
2020-02-01 23:00:00,Liaoning,64.0,0.0,1.0
2020-02-01 23:00:00,Macau,0.0,0.0,0.0
2020-02-01 23:00:00,Ningxia,28.0,0.0,0.0
2020-02-01 23:00:00,Qinghai,9.0,0.0,0.0
2020-02-01 23:00:00,Shaanxi,116.0,0.0,0.0
2020-02-01 23:00:00,Shandong,225.0,0.0,5.0
2020-02-01 23:00:00,Shanghai,177.0,1.0,10.0
2020-02-01 23:00:00,Shanxi,56.0,0.0,1.0
2020-02-01 23:00:00,Sichuan,231.0,1.0,3.0
2020-02-01 23:00:00,Taiwan,0.0,0.0,0.0
2020-02-01 23:00:00,Tianjin,45.0,0.0,0.0
2020-02-01 23:00:00,Tibet,1.0,0.0,0.0
2020-02-01 23:00:00,Xinjiang,21.0,0.0,0.0
2020-02-01 23:00:00,Yunnan,93.0,0.0,2.0
2020-02-01 23:00:00,Zhejiang,661.0,0.0,23.0
2020-02-02 21:00:00,Anhui,408.0,0.0,7.0
2020-02-02 21:00:00,Beijing,191.0,1.0,9.0
2020-02-02 21:00:00,Chongqing,300.0,2.0,7.0
2020-02-02 21:00:00,Fujian,159.0,0.0,0.0
2020-02-02 21:00:00,Gansu,51.0,0.0,3.0
2020-02-02 21:00:00,Guangdong,683.0,0.0,15.0
2020-02-02 21:00:00,Guangxi,127.0,0.0,2.0
2020-02-02 21:00:00,Guizhou,46.0,0.0,2.0
2020-02-02 21:00:00,Hainan,71.0,1.0,4.0
2020-02-02 21:00:00,Hebei,113.0,1.0,3.0
2020-02-02 21:00:00,Heilongjiang,95.0,2.0,2.0
2020-02-02 21:00:00,Henan,566.0,2.0,14.0
2020-02-02 21:00:00,Hong Kong,0.0,0.0,0.0
2020-02-02 21:00:00,Hubei,11177.0,350.0,295.0
2020-02-02 21:00:00,Hunan,521.0,0.0,16.0
2020-02-02 21:00:00,Inner Mongolia,27.0,0.0,1.0
2020-02-02 21:00:00,Jiangsu,271.0,0.0,7.0
2020-02-02 21:00:00,Jiangxi,391.0,0.0,18.0
2020-02-02 21:00:00,Jilin,31.0,0.0,1.0
2020-02-02 21:00:00,Liaoning,70.0,0.0,1.0
2020-02-02 21:00:00,Macau,0.0,0.0,0.0
2020-02-02 21:00:00,Ningxia,28.0,0.0,0.0
2020-02-02 21:00:00,Qinghai,11.0,0.0,0.0
2020-02-02 21:00:00,Shaanxi,116.0,0.0,0.0
2020-02-02 21:00:00,Shandong,246.0,0.0,6.0
2020-02-02 21:00:00,Shanghai,193.0,1.0,10.0
2020-02-02 21:00:00,Shanxi,66.0,0.0,3.0
2020-02-02 21:00:00,Sichuan,254.0,1.0,12.0
2020-02-02 21:00:00,Taiwan,0.0,0.0,0.0
2020-02-02 21:00:00,Tianjin,48.0,0.0,1.0
2020-02-02 21:00:00,Tibet,1.0,0.0,0.0
2020-02-02 21:00:00,Xinjiang,24.0,0.0,0.0
2020-02-02 21:00:00,Yunnan,105.0,0.0,3.0
2020-02-02 21:00:00,Zhejiang,724.0,0.0,36.0
2020-02-03 21:40:00,Anhui,480.0,0.0,14.0
2020-02-03 21:40:00,Beijing,212.0,1.0,12.0
2020-02-03 21:40:00,Chongqing,337.0,2.0,9.0
2020-02-03 21:40:00,Fujian,179.0,0.0,1.0
2020-02-03 21:40:00,Gansu,55.0,0.0,3.0
2020-02-03 21:40:00,Guangdong,797.0,0.0,21.0
2020-02-03 21:40:00,Guangxi,139.0,0.0,7.0
2020-02-03 21:40:00,Guizhou,56.0,0.0,2.0
2020-02-03 21:40:00,Hainan,79.0,1.0,4.0
2020-02-03 21:40:00,Hebei,126.0,1.0,3.0
2020-02-03 21:40:00,Heilongjiang,155.0,2.0,2.0
2020-02-03 21:40:00,Henan,675.0,2.0,20.0
2020-02-03 21:40:00,Hong Kong,0.0,0.0,0.0
2020-02-03 21:40:00,Hubei,13522.0,414.0,396.0
2020-02-03 21:40:00,Hunan,593.0,0.0,22.0
2020-02-03 21:40:00,Inner Mongolia,34.0,0.0,1.0
2020-02-03 21:40:00,Jiangsu,308.0,0.0,8.0
2020-02-03 21:40:00,Jiangxi,476.0,0.0,19.0
2020-02-03 21:40:00,Jilin,42.0,0.0,1.0
2020-02-03 21:40:00,Liaoning,74.0,0.0,1.0
2020-02-03 21:40:00,Macau,0.0,0.0,0.0
2020-02-03 21:40:00,Ningxia,34.0,0.0,1.0
2020-02-03 21:40:00,Qinghai,15.0,0.0,0.0
2020-02-03 21:40:00,Shaanxi,142.0,0.0,1.0
2020-02-03 21:40:00,Shandong,270.0,0.0,7.0
2020-02-03 21:40:00,Shanghai,208.0,1.0,10.0
2020-02-03 21:40:00,Shanxi,74.0,0.0,2.0
2020-02-03 21:40:00,Sichuan,282.0,1.0,14.0
2020-02-03 21:40:00,Taiwan,0.0,0.0,0.0
2020-02-03 21:40:00,Tianjin,60.0,0.0,1.0
2020-02-03 21:40:00,Tibet,1.0,0.0,0.0
2020-02-03 21:40:00,Xinjiang,29.0,0.0,0.0
2020-02-03 21:40:00,Yunnan,117.0,0.0,5.0
2020-02-03 21:40:00,Zhejiang,829.0,0.0,48.0
