Date,Province/State,Confirmed,Deaths,Recovered
2020-01-28 23:00:00,Sichuan Sheng,0.3148148148148148,inf,inf
2020-01-28 23:00:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Tianjin Sheng,0.08,0.0,0.0
2020-01-28 23:00:00,Tibet Sheng,inf,0.0,0.0
2020-01-28 23:00:00,Xinjiang Sheng,0.07692307692307693,0.0,0.0
2020-01-28 23:00:00,Yunnan Sheng,0.25,0.0,0.0
2020-01-28 23:00:00,Zhejiang Sheng,0.44594594594594594,0.0,0.3333333333333333
2020-01-29 21:00:00,Anhui Sheng,0.185,0.0,0.5
2020-01-29 21:00:00,Beijing Sheng,0.09009009009009009,0.0,0.25
2020-01-29 21:00:00,Chongqing Sheng,0.24848484848484848,0.0,0.0
2020-01-29 21:00:00,Fujian Sheng,0.0,0.0,0.0
2020-01-29 21:00:00,Gansu Sheng,0.11538461538461539,0.0,0.0
2020-01-29 21:00:00,Guangdong Sheng,0.26366559485530544,0.0,0.8333333333333334
2020-01-29 21:00:00,Guangxi Sheng,0.11538461538461539,0.0,0.0
2020-01-29 21:00:00,Guizhou Sheng,0.25,0.0,0.0
2020-01-29 21:00:00,Hainan Sheng,0.16279069767441862,0.0,inf
2020-01-29 21:00:00,Hebei Sheng,0.26153846153846155,0.0,0.0
2020-01-29 21:00:00,Heilongjiang Sheng,0.37209302325581395,1.0,0.0
2020-01-29 21:00:00,Henan Sheng,0.26618705035971224,0.0,0.5
2020-01-29 21:00:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-29 21:00:00,Hubei Sheng,0.2660270388137811,0.25925925925925924,0.28888888888888886
2020-01-29 21:00:00,Hunan Sheng,0.19855595667870035,0.0,inf
2020-01-29 21:00:00,Inner Mongolia Sheng,0.25,0.0,0.0
2020-01-29 21:00:00,Jiangsu Sheng,0.3023255813953488,0.0,1.0
2020-01-29 21:00:00,Jiangxi Sheng,0.48148148148148145,0.0,0.75
2020-01-29 21:00:00,Jilin Sheng,0.0,0.0,0.0
2020-01-29 21:00:00,Liaoning Sheng,0.15384615384615385,0.0,0.0
2020-01-29 21:00:00,Macau Sheng,0.0,0.0,0.0
2020-01-29 21:00:00,Ningxia Sheng,0.75,0.0,inf
2020-01-29 21:00:00,Qinghai Sheng,0.3333333333333333,0.0,0.0
2020-01-29 21:00:00,Shaanxi Sheng,0.5535714285714286,0.0,0.0
2020-01-29 21:00:00,Shandong Sheng,0.22758620689655173,0.0,1.0
2020-01-29 21:00:00,Shanghai Sheng,0.26732673267326734,0.0,0.8
2020-01-29 21:00:00,Shanxi Sheng,0.11428571428571428,0.0,0.0
2020-01-29 21:00:00,Sichuan Sheng,0.24647887323943662,0.0,0.0
2020-01-29 21:00:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-29 21:00:00,Tianjin Sheng,0.18518518518518517,0.0,0.0
2020-01-29 21:00:00,Tibet Sheng,0.0,0.0,0.0
2020-01-29 21:00:00,Xinjiang Sheng,0.21428571428571427,0.0,0.0
2020-01-29 21:00:00,Yunnan Sheng,0.38181818181818183,0.0,0.0
2020-01-29 21:00:00,Zhejiang Sheng,0.2546728971962617,0.0,1.25
2020-01-30 21:30:00,Anhui Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Beijing Sheng,0.1487603305785124,0.0,0.0
2020-01-30 21:30:00,Chongqing Sheng,0.1553398058252427,inf,0.0
2020-01-30 21:30:00,Fujian Sheng,0.18811881188118812,0.0,0.0
2020-01-30 21:30:00,Gansu Sheng,0.20689655172413793,0.0,0.0
2020-01-30 21:30:00,Guangdong Sheng,0.10941475826972011,0.0,-0.09090909090909091
2020-01-30 21:30:00,Guangxi Sheng,0.011494252873563218,0.0,0.0
2020-01-30 21:30:00,Guizhou Sheng,0.9333333333333333,0.0,1.0
2020-01-30 21:30:00,Hainan Sheng,0.16,0.0,0.0
2020-01-30 21:30:00,Hebei Sheng,0.17073170731707318,0.0,0.0
2020-01-30 21:30:00,Heilongjiang Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Henan Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Hubei Sheng,0.2320013778849466,0.22058823529411764,0.45689655172413796
2020-01-30 21:30:00,Hunan Sheng,0.0,0.0,0.5
2020-01-30 21:30:00,Inner Mongolia Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Jiangsu Sheng,0.0,0.0,1.5
2020-01-30 21:30:00,Jiangxi Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Jilin Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Liaoning Sheng,0.3333333333333333,0.0,0.0
2020-01-30 21:30:00,Macau Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Ningxia Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Qinghai Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Shaanxi Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Shandong Sheng,0.033707865168539325,0.0,0.0
2020-01-30 21:30:00,Shanghai Sheng,0.1953125,0.0,0.0
2020-01-30 21:30:00,Shanxi Sheng,0.20512820512820512,0.0,0.0
2020-01-30 21:30:00,Sichuan Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Tianjin Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Tibet Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Xinjiang Sheng,0.0,0.0,0.0
2020-01-30 21:30:00,Yunnan Sheng,0.09210526315789473,0.0,inf
2020-01-30 21:30:00,Zhejiang Sheng,0.0,0.0,0.5555555555555556
2020-01-31 19:00:00,Anhui Sheng,0.4345991561181435,0.0,0.6666666666666666
2020-01-31 19:00:00,Beijing Sheng,0.31654676258992803,0.0,0.8
2020-01-31 19:00:00,Chongqing Sheng,0.10084033613445378,0.0,2.0
2020-01-31 19:00:00,Fujian Sheng,0.325,0.0,0.0
2020-01-31 19:00:00,Gansu Sheng,0.14285714285714285,0.0,0.0
2020-01-31 19:00:00,Guangdong Sheng,0.3853211009174312,0.0,0.4
2020-01-31 19:00:00,Guangxi Sheng,0.26136363636363635,0.0,0.0
2020-01-31 19:00:00,Guizhou Sheng,0.3103448275862069,0.0,0.0
2020-01-31 19:00:00,Hainan Sheng,0.08620689655172414,0.0,0.0
2020-01-31 19:00:00,Hebei Sheng,0.08333333333333333,0.0,inf
2020-01-31 19:00:00,Heilongjiang Sheng,0.6101694915254238,0.0,inf
2020-01-31 19:00:00,Henan Sheng,0.4005681818181818,0.0,0.3333333333333333
2020-01-31 19:00:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-31 19:00:00,Hubei Sheng,0.26855864672165525,0.18072289156626506,0.27218934911242604
2020-01-31 19:00:00,Hunan Sheng,0.39457831325301207,0.0,1.6666666666666667
2020-01-31 19:00:00,Inner Mongolia Sheng,0.35,0.0,inf
2020-01-31 19:00:00,Jiangsu Sheng,0.40476190476190477,0.0,0.2
2020-01-31 19:00:00,Jiangxi Sheng,0.3875,0.0,0.42857142857142855
2020-01-31 19:00:00,Jilin Sheng,0.6428571428571429,0.0,0.0
2020-01-31 19:00:00,Liaoning Sheng,0.06666666666666667,0.0,0.0
2020-01-31 19:00:00,Macau Sheng,0.0,0.0,0.0
